iter	RMSE
0	4.224426533
1	4.125006169
2	4.113268204
3	4.0994661444	4.189521186
5	4.179203147
6	4.169996643
7	4.167669486
8	4.156211841
9	4.151875947
10	4.143949724
11	4.133636089
12	4.127762845
13	4.117029629
14	4.108932986
15	4.100858081
16	4.091922388
17	4.085464793
18	4.082501339
19	4.07702741120	3.892121221
21	3.880188468
22	3.866224774
23	3.85062309
24	3.834972809
25	3.822220525
26	3.809994788
27	3.798286305
28	3.785645331
29	3.777618326
330	3.98447736
31	3.976780605
32	3.966567726
33	3.958752927
34	3.952460412
35	3.944738425
36	3.938293556
37	3.930607595
38	3.690519392
39	3.682761861
40	3.671111594
41	3.667578054
42	3.657813027
43	3.648659306
44	3.640351651
45	3.625746734
46	3.613597215
47	3.602913562
48	3.593333076
49	3.576994053
50	3.56554909
51	3.552377821
52	3.538713878
53	3.530689378
54	3.519917483
55	3.510763151
56	3.498732173
57	3.491023054
58	3.481815093
59	3.77179924
60	3.762578935
61	3.756655129
62	3.74788776
63	3.740434639
64	3.737224795
65	3.731065024
66	3.722582814
67	3.713880617
68	3.711147011
69	3.701388477
70	3.695011414
71	3.685157943
72	3.678965783
73	3.672043393
74	3.666094631
75	3.656788628
76	3.647084167
77	3.639387016
78	3.633828053
79	3.628782289
80	3.618842664
81	3.613513238
82	3.606702431
83	3.596247428
84	3.592109573
85	3.585708231
86	3.579996817
87	3.573312349
88	3.569069417
89	3.560731695
90	3.55267313
91	3.543637146
92	3.539603081
93	3.530317894
94	3.524244279
95	3.516872816
96	3.513648493
97	3.510516164
98	3.503394192
99	3.492354613
100	3.486195787
101	3.479615919
102	3.474134396
103	3.468737894
104	3.464962231
105	3.458905216
106	3.452252732
107	3.448781864
108	3.43982939
109	3.43116597
110	3.42644111	2.681720926
112	2.668768452
113	2.65729634
114	2.647579282
115	2.634394057
116	2.116	3.387796619
117	3.379674972
118	3.373204922
119	3.371201603
120	3.364250114
121	3.35978393
122	3.35396502
123	3.343921076
124	3.33552374
125	3.32971126	2.513507402
127	2.501445596
128	2.490650861
129	2.479718505
130	2.46825505
131	2.459079716
132	2.448475972
133	2.438878394
134	2.426975535
135	2.416061681
136	2.405153652
137	2.39391448
138	2.382741897
139	2.372214116
140	2.365155609
141	2.353636125
142	2.341299708
143	2.32973003
144	2.319318455
145	2.31024117
146	2.303970027
147	2.29577479
148	2.284389432
149	2.274804419
150	2.267056799
151	2.258736443
152	2.249555318
153	2.239201665
154	2.228521152
155	2.217870199
156	2.209122107
157	2.205864375
158	2.196982825
159	2.188203286
160	2.178988016
161	2.169266522
162	2.163134138
163	2.156834731
164	2.150833625
165	2.142318358
166	2.132469294
167	2.122675925
168	2.1128778
169	2.103685087
170	2.09542503
171	2.091291507
172	2.0814896
173	2.074464183
174	2.0655142
175	2.056157878
176	2.046327335
177	2.037693065
178	2.029928814
179	2.022870464
180	2.016330407
181	2.009377453
182	2.002008885
183	1.993640168
184	1.986588446
185	1.981136352
186	1.97454045
187	1.96698337
188	1.959328873
189	1.950517389
190	1.942353487
191	1.934679954
192	1.927299718
193	1.920125193	2.341717721
194	2.334490778
195	2.328450587
196	2.322592479
197	2.315769746
198	2.306453222
199	2.301190093
200	2.295465723
201	2.290793478
202	2.286130971
203	2.279626156
204	2.272533114
205	2.264810747
206	2.258309457
207	2.25358939
208	2.244505899
209	2.239148623
210	2.23151044
211	2.225583151
212	2.221798696
213	2.214306318
214	2.206442164
215	2.200621833
216	2.193111927
217	2.186092774
218	2.180531054
219	2.174457717
220	2.16710706
221	2.162983939
222	2.155321628
223	2.152215914
224	2.144723138
225	2.140467824
226	2.134884954
227	2.128238415
228	2.122320386
229	2.117374691
230	2.113484944
231	2.109430195
232	2.103560451
233	2.097152442
234	2.091790461
235	2.086862423
236	2.082210057
237	2.074893201
238	2.068046526
239	2.061783539
240	2.05764715
241	2.05367105
242	2.047740486
243	2.042741012
244	2.037808239
245	2.031640366
246	2.024601921
247	2.022464955
