iter	RMSE
0	4.386753247
1	4.324786833
2	4.250323661
3	4.176827728
4	4.110338526
5	4.044393205
6	3.984339343
7	3.927896515
8	3.876488926
9	3.823773002
10	3.756750379
11	3.682609288
12	3.61180925
13	3.559240936
14	3.493603808
15	3.426737707
16	3.364856056
17	3.307974129
18	3.250623872
19	3.198018193
20	3.143013054
21	3.101932725
22	3.043825753
23	2.992269743
24	2.944516302
25	2.896326963
26	2.848939003
27	2.797167606
28	2.746865675
29	2.711343492
30	2.676940709
31	2.635466941
32	2.596249854
33	2.553528279
34	2.514357492
35	2.477233825
36	2.43157348
37	2.409661318
38	2.371827456
39	2.339230042
40	2.305283173
41	2.272111494
42	2.235410604
43	2.203022663
44	2.169982982
45	2.140406385
46	2.104151755
47	2.077982751
48	2.053079112
49	2.019444807
50	1.997156403
51	1.974009471
52	1.946699412
53	1.918686401
54	1.892722121
55	1.868872867
56	1.844273846
57	1.827705992
58	1.803390091
59	1.783101674
60	1.764504068
61	1.744714105
62	1.725085863
63	1.703288437
64	1.686066268
65	1.669624682
66	1.653709039
67	1.632276197
68	1.612522837
69	1.597032122
70	1.582783692
71	1.567056612
72	1.549432405
73	1.531187576
74	1.513070208
75	1.499900066
76	1.482055003
77	1.469780458
78	1.451035557
79	1.436947761
80	1.423042369
81	1.411506196
82	1.400967255
83	1.393175773
84	1.382177703
85	1.369695913
86	1.358396452
87	1.348951685
88	1.337346136
89	1.324852868
90	1.314715881
91	1.306605295
92	1.294993806
93	1.284405475
94	1.273550657
95	1.264569945
96	1.254393206
97	1.24458334
98	1.234631245
99	1.226422243
100	1.217565999
101	1.210269391
102	1.203907824
103	1.196056349
104	1.18851403
105	1.181943499
106	1.175528534
107	1.169754603
108	1.163779456
109	1.156555825
110	1.152344819
111	1.145772292
112	1.139589915
113	1.133177426
114	1.127052753
115	1.121418028
116	1.115336175
117	1.110249646
118	1.107417638
119	1.104705705
120	1.098872869
121	1.092836884
122	1.086630319
123	1.0819199
124	1.076919296
125	1.072263823
126	1.068491596
127	1.064503928
128	1.060506413
129	1.055649925
130	1.051518822
131	1.048672905
132	1.044930356
133	1.039754496
134	1.035952493
135	1.032422117
136	1.02877773
137	1.025374198
138	1.020689706
139	1.015613681
140	1.011924195
141	1.008633099
142	1.005274
143	1.001798056
144	0.9983032206
145	0.9949367507
146	0.9921118285
147	0.989206118
148	0.9869790844
149	0.9841561208
150	0.9813272742
151	0.9777461644
152	0.9744687483
153	0.9711605169
154	0.9681573574
155	0.9647379738
156	0.9611177831
157	0.9567275772
158	0.9528288651
159	0.9502220998
160	0.947265536
161	0.9435216654
162	0.9386812669
163	0.9362243667
164	0.9339615165
165	0.9316526676
166	0.9291311002
