district,day,month,year,temperature(degree C),feels_like(degree C),max_temperature(degree C),minimum_temperature(degree C),humidity,precipitation,windspeed,atmospheric_pressure,UV,solar_radiation,dew_point
Sunamganj,22,2,2025,20.8,20.9,27.7,15.0,77.0,1.7,7.2,1014.8,7.0,203.3,16.4
Sunamganj,23,2,2025,19.7,19.7,26.3,11.5,75.3,8.0,6.0,1016.3,7.0,189.9,15.0
Sunamganj,24,2,2025,19.7,19.7,27.6,12.9,72.5,0.0,8.3,1016.9,8.0,226.9,14.3
Sunamganj,25,2,2025,19.6,19.6,28.2,12.2,65.9,0.0,8.3,1018.1,8.0,238.1,12.4
Sunamganj,26,2,2025,19.7,19.7,28.2,12.2,69.2,0.0,7.6,1017.6,9.0,246.6,13.3
Sunamganj,27,2,2025,20.3,20.3,28.1,12.6,71.3,0.0,6.5,1015.0,9.0,243.8,14.4
Sunamganj,28,2,2025,20.7,20.7,28.5,12.8,76.3,0.0,8.6,1014.0,7.0,203.9,15.9
Sunamganj,1,3,2025,21.4,21.6,29.0,15.3,77.9,3.2,11.9,1011.6,8.0,214.5,17.1
Sunamganj,2,3,2025,22.2,22.6,29.9,17.0,77.1,1.8,12.2,1008.4,8.0,227.9,17.7
Sunamganj,3,3,2025,21.5,21.6,29.7,15.2,72.4,0.0,11.8,1010.1,9.0,229.8,15.9
Sunamganj,4,3,2025,20.6,20.5,29.4,14.5,62.5,0.0,9.7,1010.0,9.0,259.9,12.4
Sunamganj,5,3,2025,20.2,20.2,28.8,13.2,61.3,0.0,12.2,1009.3,9.0,257.5,12.0
Sunamganj,6,3,2025,19.9,19.8,28.1,11.9,56.4,0.0,8.5,1011.1,9.0,262.6,10.4
Sunamganj,7,3,2025,19.7,19.7,27.8,12.6,63.2,0.0,6.5,1009.5,9.0,263.4,12.0
Sunamganj,8,3,2025,19.7,19.7,28.4,12.5,66.4,0.0,8.2,1009.7,9.0,237.9,12.7
Sunamganj,9,3,2025,20.8,20.8,29.2,13.5,66.2,0.0,9.0,1013.5,9.0,248.2,13.9
Sunamganj,10,3,2025,21.4,21.5,29.7,13.2,68.1,0.0,8.1,1015.2,9.0,254.8,14.8
