district,day,month,year,temperature(degree C),feels_like(degree C),max_temperature(degree C),minimum_temperature(degree C),humidity,precipitation,windspeed,atmospheric_pressure,UV,solar_radiation,dew_point
Shariatpur,25,1,2025,19.3,19.3,25.0,14.0,70.9,0.0,13.0,1013.7,5.0,133.9,13.2
Shariatpur,26,1,2025,18.9,18.9,24.6,13.1,69.6,0.0,13.0,1013.0,8.0,211.5,12.6
Shariatpur,27,1,2025,18.8,18.8,24.1,13.2,74.7,0.0,11.2,1011.2,8.0,207.1,13.8
Shariatpur,28,1,2025,19.4,19.4,26.0,12.3,66.4,0.0,11.2,1012.7,8.0,207.9,11.9
Shariatpur,29,1,2025,19.6,19.6,26.0,12.9,65.2,0.0,9.4,1015.0,8.0,210.5,11.5
Shariatpur,30,1,2025,21.0,21.0,26.5,15.1,75.7,0.7,18.4,1011.4,5.0,147.3,16.4
Shariatpur,31,1,2025,23.1,23.3,27.0,20.5,84.3,1.9,14.8,1011.0,4.0,113.7,20.2
Shariatpur,1,2,2025,22.9,23.0,27.0,19.0,83.5,0.2,11.2,1012.0,7.0,169.1,19.8
Shariatpur,2,2,2025,23.0,23.2,28.0,19.0,78.6,0.0,11.2,1011.9,7.0,176.4,18.7
Shariatpur,3,2,2025,22.3,22.3,28.0,18.2,71.5,0.0,14.8,1012.7,8.0,200.3,16.0
Shariatpur,4,2,2025,20.8,20.8,27.0,13.8,66.0,0.0,11.2,1012.5,8.0,219.9,13.5
Shariatpur,5,2,2025,21.8,21.8,28.0,15.3,70.9,0.0,9.4,1010.8,8.0,212.5,15.6
Shariatpur,6,2,2025,22.7,22.8,29.0,16.7,68.6,0.0,13.0,1011.6,8.0,210.6,15.8
Shariatpur,7,2,2025,20.5,20.5,26.0,13.8,54.1,0.0,13.0,1013.7,8.0,232.2,9.9
Shariatpur,8,2,2025,19.8,19.8,26.0,13.1,54.2,0.0,14.8,1014.0,8.0,232.3,9.0
Shariatpur,9,2,2025,19.8,19.8,26.0,11.8,56.7,0.0,13.0,1013.0,8.0,230.0,10.0
Shariatpur,10,2,2025,20.7,20.6,27.6,12.7,61.2,0.0,13.0,1013.4,8.0,229.3,11.8
Shariatpur,11,2,2025,22.4,22.5,28.8,16.4,72.3,0.0,13.0,1012.3,7.0,211.4,16.7
Shariatpur,12,2,2025,23.7,24.1,29.0,20.0,77.7,0.7,11.2,1012.2,6.0,154.2,19.3
Shariatpur,13,2,2025,25.0,25.3,30.0,22.0,73.6,0.0,13.0,1011.1,8.0,161.7,19.4
Shariatpur,14,2,2025,22.1,22.1,27.0,17.5,55.1,0.0,14.8,1011.7,8.0,238.0,11.4
Shariatpur,15,2,2025,21.9,21.6,28.0,14.2,50.9,0.0,13.0,1011.8,8.0,235.5,9.7
Shariatpur,16,2,2025,22.8,22.5,30.0,16.1,60.7,0.0,11.2,1011.9,8.0,229.6,13.5
Shariatpur,17,2,2025,24.1,24.1,30.0,19.0,70.3,0.0,9.4,1013.6,8.0,217.2,17.7
Shariatpur,18,2,2025,24.4,24.8,29.3,19.3,74.5,1.1,11.2,1013.1,8.0,220.7,19.3
Shariatpur,19,2,2025,24.7,24.6,29.0,20.0,65.6,0.0,14.8,1012.5,7.0,193.1,17.0
Shariatpur,20,2,2025,24.3,24.2,29.0,18.8,67.4,0.6,9.4,1014.0,8.0,208.7,16.8
Shariatpur,21,2,2025,24.6,24.6,30.0,18.3,67.4,0.0,11.2,1013.7,8.0,225.3,17.4
Shariatpur,22,2,2025,23.6,23.9,30.0,18.4,73.5,1.9,14.8,1014.4,8.0,219.6,18.1
Shariatpur,23,2,2025,23.4,23.5,29.0,20.0,68.9,0.7,27.7,1015.3,7.0,180.6,17.0
Shariatpur,24,2,2025,23.6,23.5,30.0,18.0,61.6,0.0,11.2,1016.4,8.0,226.0,14.7
Shariatpur,25,2,2025,24.5,24.2,30.1,17.3,57.1,0.0,13.0,1017.3,8.0,204.5,14.3
Shariatpur,26,2,2025,24.0,23.7,30.0,18.0,54.2,0.0,137.2,1016.8,9.0,252.2,12.5
Shariatpur,27,2,2025,24.3,24.0,30.0,17.3,54.7,0.0,13.0,1014.8,9.0,246.0,13.6
Shariatpur,28,2,2025,24.8,24.9,30.5,18.8,61.1,0.1,7.6,1013.6,8.0,220.8,16.2
Shariatpur,1,3,2025,25.8,26.0,32.0,20.0,67.2,0.0,14.8,1011.0,8.0,242.5,18.5
Shariatpur,2,3,2025,26.9,27.3,32.0,22.1,63.0,0.6,14.8,1008.4,8.0,238.2,18.4
Shariatpur,3,3,2025,26.8,26.5,32.0,23.0,54.7,0.0,18.4,1009.7,7.0,183.7,14.9
Shariatpur,4,3,2025,25.8,25.3,31.5,18.8,45.6,0.1,13.0,1009.8,9.0,260.0,11.8
Shariatpur,5,3,2025,25.7,25.2,31.2,19.2,42.3,0.0,16.6,1009.0,9.0,250.8,10.7
Shariatpur,6,3,2025,24.1,23.8,30.0,18.0,46.9,0.0,14.8,1011.1,9.0,265.7,10.7
Shariatpur,7,3,2025,23.6,23.3,30.0,15.9,47.6,0.0,14.8,1009.6,9.0,271.0,10.5
