district,day,month,year,temperature(degree C),feels_like(degree C),max_temperature(degree C),minimum_temperature(degree C),humidity,precipitation,windspeed,atmospheric_pressure,UV,solar_radiation,dew_point
Rangamati,23,2,2025,25.3,25.7,31.0,18.6,66.9,0.2,16.6,1014.9,7.0,201.0,18.2
Rangamati,24,2,2025,24.9,25.0,31.6,17.4,66.0,0.0,18.4,1015.7,9.0,248.8,17.2
Rangamati,25,2,2025,25.4,25.2,33.0,17.0,58.2,0.0,18.4,1017.0,9.0,255.7,15.1
Rangamati,26,2,2025,25.1,24.7,31.9,16.1,53.3,0.0,22.3,1016.7,9.0,261.2,13.6
Rangamati,27,2,2025,24.0,23.9,30.6,16.0,62.1,0.0,16.6,1014.7,9.0,259.6,15.4
Rangamati,28,2,2025,23.7,23.8,30.5,16.4,68.0,0.0,16.6,1013.8,9.0,244.3,16.5
Rangamati,1,3,2025,24.9,25.3,33.5,17.9,72.8,0.0,16.6,1012.1,9.0,237.5,19.0
Rangamati,2,3,2025,25.8,26.8,31.9,21.0,78.6,0.0,13.0,1009.8,9.0,241.6,21.2
Rangamati,3,3,2025,25.9,26.7,32.6,20.9,78.8,0.0,14.8,1010.0,7.0,182.4,21.2
Rangamati,4,3,2025,26.2,27.1,33.4,20.0,76.4,0.0,18.4,1009.8,8.0,227.8,21.1
Rangamati,5,3,2025,25.9,26.2,32.5,18.7,70.2,0.0,14.8,1009.3,9.0,224.3,19.1
Rangamati,6,3,2025,25.9,26.5,31.9,19.4,69.7,0.0,16.6,1010.3,8.0,240.2,19.2
Rangamati,7,3,2025,25.7,25.6,33.7,19.6,63.1,0.0,27.7,1009.5,9.0,270.4,16.8
Rangamati,8,3,2025,23.9,23.7,32.7,15.8,63.3,0.0,20.5,1010.0,9.0,270.9,15.0
Rangamati,9,3,2025,25.1,25.5,33.3,17.8,70.8,0.0,22.3,1012.7,9.0,269.5,18.4
Rangamati,10,3,2025,26.4,26.2,34.4,17.0,58.2,0.0,16.6,1014.1,9.0,276.5,15.7
Rangamati,11,3,2025,26.6,27.2,33.4,17.0,61.8,0.0,14.8,1012.6,9.0,271.5,17.3
Rangamati,12,3,2025,26.3,27.0,33.8,19.4,71.9,0.0,14.8,1010.1,9.0,249.6,19.9
Rangamati,13,3,2025,26.5,28.2,33.2,20.3,76.0,0.0,24.1,1009.0,9.0,249.3,21.5
Rangamati,14,3,2025,27.3,28.9,33.7,22.0,73.9,0.0,18.4,1010.2,9.0,259.2,21.7
Rangamati,15,3,2025,27.4,28.9,34.9,22.2,74.5,0.0,22.3,1011.3,9.0,254.4,21.6
Rangamati,16,3,2025,27.6,29.3,35.0,23.1,75.7,0.0,22.3,1010.6,9.0,247.3,22.0
Rangamati,17,3,2025,27.9,31.1,33.7,23.7,79.5,0.2,16.6,1009.9,9.0,248.4,23.6
Rangamati,18,3,2025,27.7,30.6,31.9,23.6,80.1,0.3,18.4,1010.3,8.0,220.9,23.7
Rangamati,19,3,2025,28.4,31.4,34.9,23.6,76.3,0.0,22.3,1013.0,8.0,248.8,23.0
Rangamati,20,3,2025,28.0,30.3,33.6,24.1,76.3,0.1,20.5,1014.3,9.0,259.5,23.0
Rangamati,21,3,2025,28.8,30.3,33.5,24.3,67.5,0.2,31.7,1014.7,9.0,216.8,21.2
Rangamati,22,3,2025,27.8,28.1,35.2,23.1,54.0,0.1,20.5,1014.2,9.0,247.5,17.0
Rangamati,23,3,2025,27.5,27.8,33.3,22.0,59.1,0.3,22.3,1014.0,9.0,278.1,17.9
Rangamati,24,3,2025,27.9,28.0,33.1,20.7,52.9,0.0,22.3,1012.5,9.0,280.3,16.4
Rangamati,25,3,2025,27.4,27.7,34.6,19.0,56.4,0.0,31.7,1008.6,10.0,293.1,16.8
Rangamati,26,3,2025,27.8,27.9,35.7,19.6,58.4,0.0,10.4,1007.0,10.0,291.3,16.9
Rangamati,27,3,2025,27.8,28.6,35.6,20.8,65.6,0.0,11.9,1006.1,8.0,232.8,19.3
Rangamati,28,3,2025,28.7,30.1,36.0,23.0,67.2,0.0,11.9,1005.9,9.0,260.7,20.9
Rangamati,29,3,2025,28.6,30.7,35.5,23.3,70.5,0.0,13.0,1007.4,9.0,275.8,22.1
Rangamati,30,3,2025,29.1,30.7,36.4,23.4,69.5,0.0,10.4,1010.1,10.0,290.1,21.8
Rangamati,31,3,2025,28.8,30.5,35.7,23.5,70.7,0.0,13.7,1010.2,9.0,281.0,22.1
Rangamati,1,4,2025,28.8,30.8,34.3,23.4,70.4,0.0,11.5,1010.1,9.0,248.7,22.1
Rangamati,2,4,2025,29.0,30.7,35.9,22.9,68.1,0.0,12.2,1010.8,10.0,289.1,21.4
Rangamati,3,4,2025,29.7,32.3,36.6,24.6,69.8,0.0,11.9,1011.4,9.0,287.6,22.7
Rangamati,4,4,2025,29.5,32.4,35.4,24.7,71.9,0.2,10.8,1010.9,9.0,241.4,23.1
Rangamati,5,4,2025,29.4,32.2,35.1,25.1,72.7,3.0,11.9,1009.6,9.0,232.6,23.2
Rangamati,6,4,2025,29.6,31.3,36.8,24.2,66.2,0.0,14.4,1009.3,10.0,294.5,21.5
Rangamati,7,4,2025,29.4,30.8,37.1,21.6,63.9,0.1,13.0,1011.4,10.0,288.9,20.5
Rangamati,8,4,2025,28.9,30.7,34.7,23.5,67.3,0.7,14.0,1014.3,9.0,250.6,21.7
Rangamati,9,4,2025,29.6,30.5,36.4,23.2,60.9,0.0,10.8,1011.8,9.0,259.4,20.1
Rangamati,10,4,2025,28.2,29.3,35.8,23.3,67.2,2.7,9.4,1007.9,8.0,238.2,20.8
Rangamati,11,4,2025,28.0,29.3,34.0,23.3,69.7,1.1,13.0,1006.5,9.0,245.4,21.3
Rangamati,12,4,2025,29.4,31.7,35.7,23.5,67.6,0.0,12.2,1007.3,9.0,256.7,22.1
Rangamati,13,4,2025,30.5,33.2,37.8,25.0,66.7,0.1,9.4,1008.8,9.0,268.5,22.7
Rangamati,14,4,2025,29.6,32.2,36.6,25.0,68.9,0.7,11.9,1009.2,9.0,260.3,22.6
Rangamati,15,4,2025,27.9,30.0,33.3,23.9,74.0,1.2,11.5,1010.5,9.0,254.4,22.5
Rangamati,16,4,2025,27.4,29.1,33.8,23.7,76.9,4.6,11.2,1010.1,9.0,228.3,22.7
Rangamati,17,4,2025,26.4,27.6,32.6,22.5,77.0,2.0,11.9,1009.3,9.0,245.3,21.7
Rangamati,18,4,2025,26.5,27.6,33.4,22.4,76.8,1.6,11.2,1008.6,8.0,238.2,21.6
Rangamati,19,4,2025,26.5,27.8,31.2,23.6,78.7,5.9,9.0,1007.9,7.0,220.4,22.3
Rangamati,20,4,2025,27.6,30.0,32.2,24.0,77.7,2.8,11.5,1007.9,6.0,199.1,23.1
Rangamati,21,4,2025,26.7,28.2,31.3,24.1,85.6,2.7,10.8,1009.8,7.0,195.6,24.0
Rangamati,22,4,2025,28.9,32.4,35.2,24.6,76.5,0.1,15.5,1009.4,8.0,250.7,23.9
Rangamati,23,4,2025,29.4,32.8,34.2,25.3,72.6,0.2,18.4,1007.7,8.0,231.8,23.6
Rangamati,24,4,2025,29.6,34.1,34.4,26.2,73.3,0.3,18.0,1007.7,7.0,205.4,24.1
Rangamati,25,4,2025,30.1,34.9,35.1,26.5,73.2,0.1,15.8,1008.3,8.0,239.6,24.4
Rangamati,26,4,2025,30.1,34.4,35.2,25.6,72.2,0.0,14.8,1008.7,8.0,254.9,24.2
Rangamati,27,4,2025,29.7,33.2,35.0,25.5,71.8,0.0,10.4,1009.6,9.0,267.2,23.1
Rangamati,28,4,2025,28.4,31.0,34.8,25.1,74.9,1.6,12.2,1008.9,9.0,223.8,23.1
Rangamati,29,4,2025,27.4,28.6,33.9,21.2,71.0,2.9,12.6,1008.8,9.0,231.0,20.9
Rangamati,30,4,2025,28.6,30.0,33.2,24.6,68.0,0.2,11.5,1009.4,8.0,243.7,21.4
Rangamati,1,5,2025,28.8,29.9,35.2,24.5,67.2,2.9,12.2,1010.2,9.0,267.4,21.0
Rangamati,2,5,2025,27.1,28.2,32.5,22.9,74.5,5.3,10.4,1009.7,9.0,259.6,21.6
Rangamati,3,5,2025,28.0,29.6,33.0,23.7,71.9,0.2,10.1,1008.3,9.0,265.6,22.0
Rangamati,4,5,2025,28.4,30.3,33.6,23.6,72.0,0.2,11.2,1007.6,9.0,265.5,22.3
Rangamati,5,5,2025,29.6,32.3,34.8,24.5,69.6,0.3,11.2,1007.6,9.0,265.3,22.8
Rangamati,6,5,2025,29.0,31.5,35.0,24.8,71.8,0.2,10.4,1007.5,8.0,263.9,22.8
Rangamati,7,5,2025,29.9,32.9,36.4,23.8,68.1,0.3,11.2,1006.2,9.0,274.1,22.7
Rangamati,8,5,2025,30.8,33.7,37.6,26.2,64.5,0.0,11.5,1006.5,9.0,280.7,22.1
Rangamati,9,5,2025,31.6,35.5,38.0,26.3,64.3,0.0,10.1,1006.6,9.0,284.0,23.2
Rangamati,10,5,2025,32.2,38.2,38.3,26.8,65.6,0.0,11.5,1006.4,10.0,281.5,24.3
Rangamati,11,5,2025,31.2,37.6,37.8,26.7,72.0,1.5,10.1,1005.2,9.0,271.0,25.0
Rangamati,12,5,2025,28.3,31.3,31.0,24.4,76.5,7.1,7.6,1005.2,8.0,240.3,23.5
Rangamati,13,5,2025,29.8,34.4,35.3,26.3,74.7,1.6,14.8,1005.7,9.0,249.1,24.6
Rangamati,14,5,2025,30.3,35.0,35.5,26.2,71.6,1.4,11.2,1006.7,9.0,265.4,24.1
Rangamati,15,5,2025,30.3,35.3,34.6,26.3,73.9,0.6,14.0,1006.9,9.0,280.6,24.7
Rangamati,16,5,2025,30.0,34.9,35.5,25.9,75.2,3.5,12.6,1007.1,9.0,255.0,24.6
Rangamati,17,5,2025,29.0,32.9,34.9,25.3,77.6,2.1,10.4,1007.5,7.0,233.1,24.4
Rangamati,18,5,2025,28.2,31.1,33.4,24.1,78.1,3.5,11.2,1008.1,7.0,193.5,23.7
Rangamati,19,5,2025,29.7,33.8,35.0,25.6,75.5,0.7,11.2,1007.2,9.0,266.5,24.5
Rangamati,20,5,2025,29.1,33.4,33.7,24.8,78.2,5.8,13.7,1006.4,8.0,214.6,24.6
Rangamati,21,5,2025,28.0,31.8,32.6,24.5,82.4,7.1,14.4,1007.2,8.0,177.2,24.6
Rangamati,22,5,2025,27.8,30.1,31.8,25.6,83.6,13.5,11.2,1006.3,8.0,190.5,24.5
Rangamati,23,5,2025,27.0,29.3,29.7,24.9,88.1,8.4,9.7,1004.3,3.0,79.1,24.8
Rangamati,24,5,2025,27.7,30.9,31.8,25.7,88.5,18.4,7.6,1004.1,6.0,114.7,25.5
Rangamati,25,5,2025,29.3,35.4,33.7,26.5,83.6,5.8,7.9,1004.4,7.0,197.3,26.1
Rangamati,26,5,2025,29.5,34.2,35.3,26.1,80.4,5.8,6.8,1003.4,8.0,214.7,25.2
Rangamati,27,5,2025,29.1,34.3,33.9,25.6,83.3,35.7,11.5,1000.3,8.0,199.6,25.7
Rangamati,28,5,2025,28.9,34.5,32.6,26.7,83.9,9.5,9.4,998.5,7.0,118.6,25.7
Rangamati,29,5,2025,26.6,28.4,29.5,25.6,93.4,36.9,22.0,996.3,3.0,60.9,25.5
Rangamati,30,5,2025,26.6,28.1,27.7,26.0,96.8,32.4,28.4,997.7,1.0,23.0,26.1
Rangamati,31,5,2025,27.6,32.3,31.6,26.1,94.1,19.2,20.9,1002.4,3.0,54.8,26.6
Rangamati,1,6,2025,26.0,27.1,27.6,24.5,96.8,38.3,17.3,1002.1,1.0,31.4,25.5
Rangamati,2,6,2025,25.7,26.2,27.9,24.5,93.7,36.5,13.7,1002.2,1.0,39.4,24.6
Rangamati,3,6,2025,25.4,26.5,28.0,22.2,88.8,20.2,12.2,1004.6,5.0,137.6,23.4
Rangamati,4,6,2025,26.5,28.1,29.3,24.7,87.5,29.6,11.9,1006.3,4.0,101.2,24.3
Rangamati,5,6,2025,28.3,31.8,33.9,24.4,80.4,3.2,9.0,1007.2,8.0,173.0,24.2
Rangamati,6,6,2025,29.0,33.5,33.0,25.7,81.1,2.2,6.5,1007.3,8.0,223.1,25.1
Rangamati,7,6,2025,30.0,35.5,33.9,26.5,77.5,1.0,8.6,1006.3,9.0,267.6,25.2
Rangamati,8,6,2025,30.7,36.7,37.1,26.9,74.9,0.0,8.3,1004.2,9.0,273.7,25.1
Rangamati,9,6,2025,30.0,36.3,34.8,26.5,78.5,0.8,8.6,1003.0,8.0,217.3,25.6
Rangamati,10,6,2025,29.4,35.2,34.4,26.2,81.5,6.9,10.8,1002.6,7.0,222.2,25.7
Rangamati,11,6,2025,28.5,32.7,33.9,25.2,84.1,10.4,9.0,1003.3,9.0,160.7,25.4
Rangamati,12,6,2025,29.3,35.2,32.9,26.8,81.2,19.3,10.1,1003.5,8.0,205.2,25.6
Rangamati,13,6,2025,30.1,36.7,33.6,27.0,78.2,2.0,10.2,1003.3,8.0,242.8,25.7
Rangamati,14,6,2025,29.2,35.6,33.2,26.6,84.5,43.7,8.6,1002.8,8.0,136.4,26.1
Rangamati,15,6,2025,28.4,33.7,32.8,26.7,86.7,13.0,11.2,1002.4,6.0,138.1,25.9
Rangamati,16,6,2025,28.1,31.6,32.7,26.0,85.0,4.6,15.8,1001.8,5.0,130.3,25.1
Rangamati,17,6,2025,26.7,28.8,29.7,24.4,92.2,36.3,16.6,1002.2,3.0,36.8,25.3
Rangamati,18,6,2025,26.3,27.5,27.9,24.9,94.2,86.2,20.5,1001.8,1.0,25.0,25.3
Rangamati,19,6,2025,26.5,27.7,32.1,24.4,91.1,46.4,16.2,1003.4,5.0,79.8,24.8
Rangamati,20,6,2025,26.3,28.1,29.1,24.0,93.2,29.8,16.2,1004.2,5.0,88.6,25.1
Rangamati,21,6,2025,27.3,30.5,31.9,25.0,90.7,7.9,11.2,1003.7,5.0,77.5,25.7
Rangamati,22,6,2025,28.7,33.3,32.5,25.3,82.7,2.2,10.1,1002.4,7.0,197.2,25.3
Rangamati,23,6,2025,28.6,33.3,32.7,26.1,83.8,8.0,11.2,1000.9,7.0,169.6,25.4
Rangamati,24,6,2025,29.6,34.6,33.9,26.2,78.4,3.0,10.1,999.6,8.0,238.2,25.3
Rangamati,25,6,2025,29.6,34.9,33.4,26.9,76.0,1.0,12.6,1002.3,7.0,197.9,24.7
Rangamati,26,6,2025,28.9,33.6,32.7,25.9,80.5,6.7,11.9,1004.7,5.0,129.1,25.0
Rangamati,27,6,2025,28.8,33.8,33.1,26.2,82.1,11.5,13.7,1004.2,7.0,166.9,25.3
Rangamati,28,6,2025,27.9,31.4,30.9,26.2,84.4,4.9,16.2,1001.7,3.0,89.2,24.9
Rangamati,29,6,2025,28.1,32.1,31.4,25.7,83.7,5.3,19.1,998.3,6.0,132.0,25.0
Rangamati,30,6,2025,28.5,33.1,32.3,25.9,83.8,10.5,15.8,999.3,7.0,164.1,25.4
Rangamati,1,7,2025,29.2,34.1,33.1,26.5,79.8,1.8,22.3,1000.4,6.0,200.4,25.1
Rangamati,2,7,2025,28.4,33.0,32.8,26.0,83.7,3.4,22.3,1001.3,8.0,226.1,25.2
Rangamati,3,7,2025,28.0,32.1,32.0,26.0,84.2,10.6,29.5,1002.4,7.0,185.8,25.0
Rangamati,4,7,2025,27.1,30.3,30.0,25.0,90.1,44.2,22.3,1002.2,2.0,37.4,25.3
Rangamati,5,7,2025,26.9,29.7,29.0,25.0,91.1,8.6,18.4,1000.8,5.0,90.0,25.3
Rangamati,6,7,2025,26.6,28.9,28.9,24.6,92.8,9.4,18.4,999.5,5.0,120.4,25.3
Rangamati,7,7,2025,26.0,26.2,26.9,25.0,96.7,24.8,22.3,999.5,4.0,94.4,25.4
Rangamati,8,7,2025,26.3,28.2,29.0,24.7,96.7,27.6,20.5,1001.0,2.0,41.4,25.7
Rangamati,9,7,2025,25.7,25.9,27.0,24.7,97.7,24.5,33.5,1003.5,4.0,68.5,25.3
Rangamati,10,7,2025,26.8,29.4,30.0,24.9,92.8,5.1,33.5,1004.1,7.0,197.4,25.5
Rangamati,11,7,2025,28.8,33.4,33.2,25.2,81.7,1.4,18.4,1002.3,6.0,214.2,25.1
Rangamati,12,7,2025,29.3,35.9,33.4,26.4,84.4,4.2,18.4,1001.4,8.0,206.9,26.2
Rangamati,13,7,2025,29.1,35.8,33.5,27.1,85.3,4.4,20.5,1001.4,6.0,184.9,26.2
Rangamati,14,7,2025,27.6,31.9,29.6,25.7,89.5,11.7,20.5,1002.8,4.0,82.8,25.7
Rangamati,15,7,2025,29.1,35.5,33.0,25.7,83.9,2.9,18.4,1003.5,7.0,177.9,26.0
Rangamati,16,7,2025,29.6,36.4,33.0,26.5,83.0,0.4,22.3,1004.8,8.0,250.8,26.2
Rangamati,17,7,2025,29.3,36.2,32.6,26.8,84.8,4.0,18.4,1005.6,8.0,224.3,26.3
Rangamati,18,7,2025,28.5,33.6,31.6,26.3,86.0,4.9,22.3,1004.1,8.0,220.1,25.9
Rangamati,19,7,2025,28.5,33.5,31.3,26.0,85.9,6.4,16.6,1001.0,5.0,141.4,25.8
Rangamati,20,7,2025,29.3,35.6,33.3,26.1,83.8,13.6,16.6,1000.8,7.0,187.3,26.1
Rangamati,21,7,2025,29.4,36.2,34.3,26.3,84.9,5.7,16.6,1001.1,9.0,224.8,26.5
Rangamati,22,7,2025,29.9,37.6,33.9,26.9,82.8,21.1,22.3,999.9,8.0,213.9,26.5
Rangamati,23,7,2025,30.1,38.4,34.3,26.8,82.9,6.6,27.7,996.4,8.0,208.1,26.8
Rangamati,24,7,2025,29.3,35.8,34.6,26.6,84.4,14.0,18.4,993.9,6.0,168.0,26.2
